time,XRHand_IndexMetacarpal_x,XRHand_IndexMetacarpal_y,XRHand_IndexMetacarpal_z,XRHand_IndexMetacarpal_qx,XRHand_IndexMetacarpal_qy,XRHand_IndexMetacarpal_qz,XRHand_IndexMetacarpal_qw,XRHand_IndexProximal_x,XRHand_IndexProximal_y,XRHand_IndexProximal_z,XRHand_IndexProximal_qx,XRHand_IndexProximal_qy,XRHand_IndexProximal_qz,XRHand_IndexProximal_qw,XRHand_IndexIntermediate_x,XRHand_IndexIntermediate_y,XRHand_IndexIntermediate_z,XRHand_IndexIntermediate_qx,XRHand_IndexIntermediate_qy,XRHand_IndexIntermediate_qz,XRHand_IndexIntermediate_qw,XRHand_IndexDistal_x,XRHand_IndexDistal_y,XRHand_IndexDistal_z,XRHand_IndexDistal_qx,XRHand_IndexDistal_qy,XRHand_IndexDistal_qz,XRHand_IndexDistal_qw,XRHand_IndexTip_x,XRHand_IndexTip_y,XRHand_IndexTip_z,XRHand_IndexTip_qx,XRHand_IndexTip_qy,XRHand_IndexTip_qz,XRHand_IndexTip_qw,XRHand_LittleMetacarpal_x,XRHand_LittleMetacarpal_y,XRHand_LittleMetacarpal_z,XRHand_LittleMetacarpal_qx,XRHand_LittleMetacarpal_qy,XRHand_LittleMetacarpal_qz,XRHand_LittleMetacarpal_qw,XRHand_LittleProximal_x,XRHand_LittleProximal_y,XRHand_LittleProximal_z,XRHand_LittleProximal_qx,XRHand_LittleProximal_qy,XRHand_LittleProximal_qz,XRHand_LittleProximal_qw,XRHand_LittleIntermediate_x,XRHand_LittleIntermediate_y,XRHand_LittleIntermediate_z,XRHand_LittleIntermediate_qx,XRHand_LittleIntermediate_qy,XRHand_LittleIntermediate_qz,XRHand_LittleIntermediate_qw,XRHand_LittleDistal_x,XRHand_LittleDistal_y,XRHand_LittleDistal_z,XRHand_LittleDistal_qx,XRHand_LittleDistal_qy,XRHand_LittleDistal_qz,XRHand_LittleDistal_qw,XRHand_LittleTip_x,XRHand_LittleTip_y,XRHand_LittleTip_z,XRHand_LittleTip_qx,XRHand_LittleTip_qy,XRHand_LittleTip_qz,XRHand_LittleTip_qw,XRHand_MiddleMetacarpal_x,XRHand_MiddleMetacarpal_y,XRHand_MiddleMetacarpal_z,XRHand_MiddleMetacarpal_qx,XRHand_MiddleMetacarpal_qy,XRHand_MiddleMetacarpal_qz,XRHand_MiddleMetacarpal_qw,XRHand_MiddleProximal_x,XRHand_MiddleProximal_y,XRHand_MiddleProximal_z,XRHand_MiddleProximal_qx,XRHand_MiddleProximal_qy,XRHand_MiddleProximal_qz,XRHand_MiddleProximal_qw,XRHand_MiddleIntermediate_x,XRHand_MiddleIntermediate_y,XRHand_MiddleIntermediate_z,XRHand_MiddleIntermediate_qx,XRHand_MiddleIntermediate_qy,XRHand_MiddleIntermediate_qz,XRHand_MiddleIntermediate_qw,XRHand_MiddleDistal_x,XRHand_MiddleDistal_y,XRHand_MiddleDistal_z,XRHand_MiddleDistal_qx,XRHand_MiddleDistal_qy,XRHand_MiddleDistal_qz,XRHand_MiddleDistal_qw,XRHand_MiddleTip_x,XRHand_MiddleTip_y,XRHand_MiddleTip_z,XRHand_MiddleTip_qx,XRHand_MiddleTip_qy,XRHand_MiddleTip_qz,XRHand_MiddleTip_qw,XRHand_Palm_x,XRHand_Palm_y,XRHand_Palm_z,XRHand_Palm_qx,XRHand_Palm_qy,XRHand_Palm_qz,XRHand_Palm_qw,XRHand_RingMetacarpal_x,XRHand_RingMetacarpal_y,XRHand_RingMetacarpal_z,XRHand_RingMetacarpal_qx,XRHand_RingMetacarpal_qy,XRHand_RingMetacarpal_qz,XRHand_RingMetacarpal_qw,XRHand_RingProximal_x,XRHand_RingProximal_y,XRHand_RingProximal_z,XRHand_RingProximal_qx,XRHand_RingProximal_qy,XRHand_RingProximal_qz,XRHand_RingProximal_qw,XRHand_RingIntermediate_x,XRHand_RingIntermediate_y,XRHand_RingIntermediate_z,XRHand_RingIntermediate_qx,XRHand_RingIntermediate_qy,XRHand_RingIntermediate_qz,XRHand_RingIntermediate_qw,XRHand_RingDistal_x,XRHand_RingDistal_y,XRHand_RingDistal_z,XRHand_RingDistal_qx,XRHand_RingDistal_qy,XRHand_RingDistal_qz,XRHand_RingDistal_qw,XRHand_RingTip_x,XRHand_RingTip_y,XRHand_RingTip_z,XRHand_RingTip_qx,XRHand_RingTip_qy,XRHand_RingTip_qz,XRHand_RingTip_qw,XRHand_ThumbMetacarpal_x,XRHand_ThumbMetacarpal_y,XRHand_ThumbMetacarpal_z,XRHand_ThumbMetacarpal_qx,XRHand_ThumbMetacarpal_qy,XRHand_ThumbMetacarpal_qz,XRHand_ThumbMetacarpal_qw,XRHand_ThumbProximal_x,XRHand_ThumbProximal_y,XRHand_ThumbProximal_z,XRHand_ThumbProximal_qx,XRHand_ThumbProximal_qy,XRHand_ThumbProximal_qz,XRHand_ThumbProximal_qw,XRHand_ThumbDistal_x,XRHand_ThumbDistal_y,XRHand_ThumbDistal_z,XRHand_ThumbDistal_qx,XRHand_ThumbDistal_qy,XRHand_ThumbDistal_qz,XRHand_ThumbDistal_qw,XRHand_ThumbTip_x,XRHand_ThumbTip_y,XRHand_ThumbTip_z,XRHand_ThumbTip_qx,XRHand_ThumbTip_qy,XRHand_ThumbTip_qz,XRHand_ThumbTip_qw
7.583333,-0.023252,0.019886,0.025660,0.038541,-0.158588,0.072759,0.983906,-0.037315,0.046910,0.078933,0.010212,0.172328,-0.050074,0.983713,-0.042066,0.062553,0.113155,0.003287,0.012198,-0.025853,0.999586,-0.044826,0.072356,0.135217,-0.072068,0.020174,-0.015902,0.997069,-0.044986,0.078267,0.145177,0.000001,0.002195,0.000000,0.999998,0.013632,0.003696,0.039702,0.018309,0.140365,-0.207036,0.968039,0.017539,0.018977,0.082560,0.028202,-0.004874,0.091091,0.995431,0.018887,0.028186,0.111837,-0.013306,0.044007,-0.037610,0.998234,0.021498,0.033682,0.131215,-0.024019,-0.049407,0.000638,0.998490,0.022456,0.038028,0.142261,0.000000,-0.000739,0.000000,1.000000,-0.005541,0.023197,0.027140,0.015148,-0.029561,-0.000725,0.999448,-0.015333,0.045656,0.082692,0.036385,0.079903,-0.010686,0.996081,-0.018494,0.061933,0.122288,-0.001997,0.004555,-0.011225,0.999925,-0.020252,0.072399,0.147712,-0.092967,0.007303,-0.034430,0.995047,-0.020019,0.078855,0.158065,0.000000,-0.003577,0.000000,0.999994,-0.005244,0.031082,0.054337,0.000000,0.019156,0.000000,0.999817,0.005300,0.016268,0.031339,0.050160,0.129610,-0.052833,0.988885,0.002131,0.034411,0.083818,0.000000,-0.003875,0.000000,0.999993,0.004251,0.047243,0.120580,0.005742,-0.000626,-0.033621,0.999418,0.005696,0.055667,0.145744,-0.025034,-0.029504,-0.003432,0.999245,0.006034,0.060266,0.156757,-0.000001,0.000945,0.000000,1.000000,-0.037423,0.008298,0.031246,-0.004828,-0.377623,0.627202,0.681172,-0.061445,0.011077,0.052977,-0.083924,0.074026,-0.078604,0.990605,-0.088284,0.020159,0.071391,-0.058123,-0.064489,0.080223,0.992989,-0.101426,0.022600,0.077891,0.000001,0.000049,0.000000,1.000000
7.600000,-0.023224,0.019845,0.025718,0.038541,-0.158588,0.072759,0.983906,-0.037214,0.046812,0.079038,0.010212,0.172328,-0.050074,0.983713,-0.041918,0.062422,0.113282,0.003287,0.012198,-0.025853,0.999586,-0.044647,0.072205,0.135357,-0.072068,0.020174,-0.015902,0.997069,-0.044794,0.078108,0.145322,0.000001,0.002195,0.000000,0.999998,0.013699,0.003674,0.039680,0.018309,0.140365,-0.207036,0.968039,0.017670,0.018923,0.082544,0.028202,-0.004874,0.091091,0.995431,0.019063,0.028109,0.111826,-0.013306,0.044007,-0.037610,0.998234,0.021703,0.033591,0.131204,-0.024019,-0.049407,0.000638,0.998490,0.022677,0.037928,0.142252,0.000000,-0.000739,0.000000,1.000000,-0.005513,0.023169,0.027169,0.015148,-0.029561,-0.000725,0.999448,-0.015225,0.045574,0.082757,0.036385,0.079903,-0.010686,0.996081,-0.018329,0.061815,0.122373,-0.001997,0.004555,-0.011225,0.999925,-0.020051,0.072258,0.147808,-0.092967,0.007303,-0.034430,0.995047,-0.019805,0.078706,0.158167,0.000000,-0.003577,0.000000,0.999994,-0.005174,0.031032,0.054373,0.000000,0.019156,0.000000,0.999817,0.005342,0.016247,0.031343,0.050160,0.129610,-0.052833,0.988885,0.002251,0.034343,0.083843,0.000000,-0.003875,0.000000,0.999993,0.004426,0.047146,0.120612,0.005742,-0.000626,-0.033621,0.999418,0.005909,0.055551,0.145780,-0.025034,-0.029504,-0.003432,0.999245,0.006262,0.060141,0.156796,-0.000001,0.000945,0.000000,1.000000,-0.037374,0.008240,0.031320,-0.004828,-0.377623,0.627202,0.681172,-0.061360,0.010980,0.053096,-0.083924,0.074026,-0.078604,0.990605,-0.088173,0.020024,0.071565,-0.058123,-0.064489,0.080223,0.992989,-0.101306,0.022448,0.078091,0.000001,0.000049,0.000000,1.000000
7.616667,-0.023197,0.019803,0.025775,0.038541,-0.158588,0.072759,0.983906,-0.037120,0.046714,0.079141,0.010212,0.172328,-0.050074,0.983713,-0.041778,0.062292,0.113406,0.003287,0.012198,-0.025853,0.999586,-0.044477,0.072054,0.135493,-0.072068,0.020174,-0.015902,0.997069,-0.044613,0.077949,0.145463,0.000001,0.002195,0.000000,0.999998,0.013765,0.003654,0.039660,0.018309,0.140365,-0.207036,0.968039,0.017796,0.018872,0.082529,0.028202,-0.004874,0.091091,0.995431,0.019231,0.028035,0.111816,-0.013306,0.044007,-0.037610,0.998234,0.021900,0.033504,0.131194,-0.024019,-0.049407,0.000638,0.998490,0.022889,0.037833,0.142244,0.000000,-0.000739,0.000000,1.000000,-0.005487,0.023142,0.027198,0.015148,-0.029561,-0.000725,0.999448,-0.015122,0.045493,0.082821,0.036385,0.079903,-0.010686,0.996081,-0.018173,0.061699,0.122455,-0.001997,0.004555,-0.011225,0.999925,-0.019860,0.072120,0.147902,-0.092967,0.007303,-0.034430,0.995047,-0.019601,0.078559,0.158265,0.000000,-0.003577,0.000000,0.999994,-0.005108,0.030983,0.054407,0.000000,0.019156,0.000000,0.999817,0.005382,0.016226,0.031347,0.050160,0.129610,-0.052833,0.988885,0.002366,0.034277,0.083867,0.000000,-0.003875,0.000000,0.999993,0.004592,0.047052,0.120642,0.005742,-0.000626,-0.033621,0.999418,0.006111,0.055438,0.145814,-0.025034,-0.029504,-0.003432,0.999245,0.006479,0.060019,0.156834,-0.000001,0.000945,0.000000,1.000000,-0.037327,0.008181,0.031391,-0.004828,-0.377623,0.627202,0.681172,-0.061277,0.010881,0.053211,-0.083924,0.074026,-0.078604,0.990605,-0.088067,0.019886,0.071735,-0.058123,-0.064489,0.080223,0.992989,-0.101190,0.022292,0.078285,0.000001,0.000049,0.000000,1.000000
7.633334,-0.023173,0.019759,0.025830,0.038541,-0.158588,0.072759,0.983906,-0.037032,0.046613,0.079241,0.010212,0.172328,-0.050074,0.983713,-0.041647,0.062159,0.113527,0.003287,0.012198,-0.025853,0.999586,-0.044319,0.071900,0.135627,-0.072068,0.020174,-0.015902,0.997069,-0.044443,0.077787,0.145602,0.000001,0.002195,0.000000,0.999998,0.013828,0.003635,0.039639,0.018309,0.140365,-0.207036,0.968039,0.017916,0.018821,0.082514,0.028202,-0.004874,0.091091,0.995431,0.019392,0.027962,0.111806,-0.013306,0.044007,-0.037610,0.998234,0.022088,0.033417,0.131184,-0.024019,-0.049407,0.000638,0.998490,0.023092,0.037738,0.142236,0.000000,-0.000739,0.000000,1.000000,-0.005463,0.023115,0.027226,0.015148,-0.029561,-0.000725,0.999448,-0.015027,0.045410,0.082883,0.036385,0.079903,-0.010686,0.996081,-0.018026,0.061581,0.122536,-0.001997,0.004555,-0.011225,0.999925,-0.019681,0.071979,0.147994,-0.092967,0.007303,-0.034430,0.995047,-0.019411,0.078411,0.158362,0.000000,-0.003577,0.000000,0.999994,-0.005046,0.030934,0.054441,0.000000,0.019156,0.000000,0.999817,0.005419,0.016206,0.031351,0.050160,0.129610,-0.052833,0.988885,0.002474,0.034210,0.083891,0.000000,-0.003875,0.000000,0.999993,0.004749,0.046957,0.120673,0.005742,-0.000626,-0.033621,0.999418,0.006303,0.055324,0.145849,-0.025034,-0.029504,-0.003432,0.999245,0.006685,0.059896,0.156872,-0.000001,0.000945,0.000000,1.000000,-0.037282,0.008119,0.031461,-0.004828,-0.377623,0.627202,0.681172,-0.061198,0.010779,0.053322,-0.083924,0.074026,-0.078604,0.990605,-0.087966,0.019742,0.071898,-0.058123,-0.064489,0.080223,0.992989,-0.101080,0.022131,0.078473,0.000001,0.000049,0.000000,1.000000
7.650001,-0.023151,0.019714,0.025884,0.038541,-0.158588,0.072759,0.983906,-0.036951,0.046508,0.079340,0.010212,0.172328,-0.050074,0.983713,-0.041527,0.062020,0.113647,0.003287,0.012198,-0.025853,0.999586,-0.044173,0.071739,0.135759,-0.072068,0.020174,-0.015902,0.997069,-0.044288,0.077617,0.145739,0.000001,0.002195,0.000000,0.999998,0.013888,0.003615,0.039620,0.018309,0.140365,-0.207036,0.968039,0.018030,0.018769,0.082501,0.028202,-0.004874,0.091091,0.995431,0.019544,0.027886,0.111799,-0.013306,0.044007,-0.037610,0.998234,0.022266,0.033328,0.131177,-0.024019,-0.049407,0.000638,0.998490,0.023282,0.037640,0.142231,0.000000,-0.000739,0.000000,1.000000,-0.005443,0.023086,0.027254,0.015148,-0.029561,-0.000725,0.999448,-0.014940,0.045324,0.082946,0.036385,0.079903,-0.010686,0.996081,-0.017891,0.061458,0.122617,-0.001997,0.004555,-0.011225,0.999925,-0.019515,0.071833,0.148087,-0.092967,0.007303,-0.034430,0.995047,-0.019236,0.078256,0.158460,0.000000,-0.003577,0.000000,0.999994,-0.004990,0.030882,0.054475,0.000000,0.019156,0.000000,0.999817,0.005453,0.016184,0.031356,0.050160,0.129610,-0.052833,0.988885,0.002574,0.034141,0.083916,0.000000,-0.003875,0.000000,0.999993,0.004896,0.046859,0.120706,0.005742,-0.000626,-0.033621,0.999418,0.006481,0.055206,0.145886,-0.025034,-0.029504,-0.003432,0.999245,0.006877,0.059769,0.156912,-0.000001,0.000945,0.000000,1.000000,-0.037240,0.008055,0.031528,-0.004828,-0.377623,0.627202,0.681172,-0.061123,0.010671,0.053430,-0.083924,0.074026,-0.078604,0.990605,-0.087870,0.019592,0.072057,-0.058123,-0.064489,0.080223,0.992989,-0.100976,0.021962,0.078654,0.000001,0.000049,0.000000,1.000000
7.666667,-0.023132,0.019665,0.025937,0.038541,-0.158588,0.072759,0.983906,-0.036879,0.046396,0.079439,0.010212,0.172328,-0.050074,0.983713,-0.041419,0.061872,0.113767,0.003287,0.012198,-0.025853,0.999586,-0.044042,0.071568,0.135892,-0.072068,0.020174,-0.015902,0.997069,-0.044147,0.077437,0.145878,0.000001,0.002195,0.000000,0.999998,0.013945,0.003594,0.039602,0.018309,0.140365,-0.207036,0.968039,0.018136,0.018713,0.082491,0.028202,-0.004874,0.091091,0.995431,0.019685,0.027805,0.111794,-0.013306,0.044007,-0.037610,0.998234,0.022431,0.033231,0.131173,-0.024019,-0.049407,0.000638,0.998490,0.023460,0.037535,0.142230,0.000000,-0.000739,0.000000,1.000000,-0.005426,0.023055,0.027284,0.015148,-0.029561,-0.000725,0.999448,-0.014861,0.045233,0.083010,0.036385,0.079903,-0.010686,0.996081,-0.017769,0.061327,0.122701,-0.001997,0.004555,-0.011225,0.999925,-0.019365,0.071677,0.148183,-0.092967,0.007303,-0.034430,0.995047,-0.019076,0.078090,0.158561,0.000000,-0.003577,0.000000,0.999994,-0.004939,0.030827,0.054511,0.000000,0.019156,0.000000,0.999817,0.005484,0.016162,0.031363,0.050160,0.129610,-0.052833,0.988885,0.002666,0.034067,0.083943,0.000000,-0.003875,0.000000,0.999993,0.005031,0.046754,0.120741,0.005742,-0.000626,-0.033621,0.999418,0.006646,0.055079,0.145927,-0.025034,-0.029504,-0.003432,0.999245,0.007053,0.059633,0.156956,-0.000001,0.000945,0.000000,1.000000,-0.037200,0.007986,0.031592,-0.004828,-0.377623,0.627202,0.681172,-0.061053,0.010557,0.053533,-0.083924,0.074026,-0.078604,0.990605,-0.087780,0.019433,0.072209,-0.058123,-0.064489,0.080223,0.992989,-0.100879,0.021783,0.078828,0.000001,0.000049,0.000000,1.000000
7.683334,-0.023115,0.019613,0.025992,0.038541,-0.158588,0.072759,0.983906,-0.036810,0.046275,0.079542,0.010212,0.172328,-0.050074,0.983713,-0.041316,0.061712,0.113891,0.003287,0.012198,-0.025853,0.999586,-0.043916,0.071383,0.136030,-0.072068,0.020174,-0.015902,0.997069,-0.044012,0.077242,0.146022,0.000001,0.002195,0.000000,0.999998,0.014001,0.003570,0.039585,0.018309,0.140365,-0.207036,0.968039,0.018241,0.018651,0.082482,0.028202,-0.004874,0.091091,0.995431,0.019824,0.027715,0.111792,-0.013306,0.044007,-0.037610,0.998234,0.022593,0.033126,0.131172,-0.024019,-0.049407,0.000638,0.998490,0.023634,0.037419,0.142231,0.000000,-0.000739,0.000000,1.000000,-0.005410,0.023022,0.027315,0.015148,-0.029561,-0.000725,0.999448,-0.014785,0.045133,0.083078,0.036385,0.079903,-0.010686,0.996081,-0.017651,0.061185,0.122789,-0.001997,0.004555,-0.011225,0.999925,-0.019220,0.071507,0.148283,-0.092967,0.007303,-0.034430,0.995047,-0.018923,0.077911,0.158668,0.000000,-0.003577,0.000000,0.999994,-0.004891,0.030767,0.054549,0.000000,0.019156,0.000000,0.999817,0.005513,0.016136,0.031371,0.050160,0.129610,-0.052833,0.988885,0.002756,0.033986,0.083973,0.000000,-0.003875,0.000000,0.999993,0.005162,0.046639,0.120780,0.005742,-0.000626,-0.033621,0.999418,0.006806,0.054941,0.145972,-0.025034,-0.029504,-0.003432,0.999245,0.007225,0.059484,0.157005,-0.000001,0.000945,0.000000,1.000000,-0.037161,0.007913,0.031656,-0.004828,-0.377623,0.627202,0.681172,-0.060983,0.010435,0.053636,-0.083924,0.074026,-0.078604,0.990605,-0.087692,0.019262,0.072361,-0.058123,-0.064489,0.080223,0.992989,-0.100784,0.021591,0.079003,0.000001,0.000049,0.000000,1.000000
7.700000,-0.023095,0.019557,0.026052,0.038541,-0.158588,0.072759,0.983906,-0.036734,0.046144,0.079654,0.010212,0.172328,-0.050074,0.983713,-0.041200,0.061536,0.114028,0.003287,0.012198,-0.025853,0.999586,-0.043775,0.071180,0.136182,-0.072068,0.020174,-0.015902,0.997069,-0.043862,0.077028,0.146180,0.000001,0.002195,0.000000,0.999998,0.014062,0.003543,0.039565,0.018309,0.140365,-0.207036,0.968039,0.018355,0.018581,0.082472,0.028202,-0.004874,0.091091,0.995431,0.019975,0.027615,0.111790,-0.013306,0.044007,-0.037610,0.998234,0.022770,0.033007,0.131172,-0.024019,-0.049407,0.000638,0.998490,0.023824,0.037290,0.142234,0.000000,-0.000739,0.000000,1.000000,-0.005392,0.022985,0.027349,0.015148,-0.029561,-0.000725,0.999448,-0.014701,0.045023,0.083152,0.036385,0.079903,-0.010686,0.996081,-0.017521,0.061028,0.122886,-0.001997,0.004555,-0.011225,0.999925,-0.019060,0.071320,0.148394,-0.092967,0.007303,-0.034430,0.995047,-0.018753,0.077712,0.158785,0.000000,-0.003577,0.000000,0.999994,-0.004837,0.030701,0.054591,0.000000,0.019156,0.000000,0.999817,0.005546,0.016108,0.031379,0.050160,0.129610,-0.052833,0.988885,0.002854,0.033896,0.084006,0.000000,-0.003875,0.000000,0.999993,0.005306,0.046511,0.120823,0.005742,-0.000626,-0.033621,0.999418,0.006982,0.054787,0.146021,-0.025034,-0.029504,-0.003432,0.999245,0.007414,0.059319,0.157059,-0.000001,0.000945,0.000000,1.000000,-0.037118,0.007834,0.031726,-0.004828,-0.377623,0.627202,0.681172,-0.060907,0.010304,0.053748,-0.083924,0.074026,-0.078604,0.990605,-0.087595,0.019078,0.072527,-0.058123,-0.064489,0.080223,0.992989,-0.100678,0.021384,0.079193,0.000001,0.000049,0.000000,1.000000
7.716667,-0.023074,0.019496,0.026116,0.038541,-0.158588,0.072759,0.983906,-0.036653,0.045999,0.079775,0.010212,0.172328,-0.050074,0.983713,-0.041079,0.061343,0.114176,0.003287,0.012198,-0.025853,0.999586,-0.043628,0.070956,0.136346,-0.072068,0.020174,-0.015902,0.997069,-0.043705,0.076791,0.146352,0.000001,0.002195,0.000000,0.999998,0.014126,0.003511,0.039545,0.018309,0.140365,-0.207036,0.968039,0.018474,0.018501,0.082464,0.028202,-0.004874,0.091091,0.995431,0.020135,0.027500,0.111790,-0.013306,0.044007,-0.037610,0.998234,0.022956,0.032872,0.131173,-0.024019,-0.049407,0.000638,0.998490,0.024024,0.037142,0.142239,0.000000,-0.000739,0.000000,1.000000,-0.005373,0.022944,0.027387,0.015148,-0.029561,-0.000725,0.999448,-0.014613,0.044901,0.083234,0.036385,0.079903,-0.010686,0.996081,-0.017384,0.060853,0.122992,-0.001997,0.004555,-0.011225,0.999925,-0.018891,0.071111,0.148516,-0.092967,0.007303,-0.034430,0.995047,-0.018574,0.077491,0.158914,0.000000,-0.003577,0.000000,0.999994,-0.004781,0.030627,0.054638,0.000000,0.019156,0.000000,0.999817,0.005580,0.016076,0.031390,0.050160,0.129610,-0.052833,0.988885,0.002957,0.033795,0.084043,0.000000,-0.003875,0.000000,0.999993,0.005458,0.046367,0.120871,0.005742,-0.000626,-0.033621,0.999418,0.007167,0.054614,0.146077,-0.025034,-0.029504,-0.003432,0.999245,0.007612,0.059132,0.157119,-0.000001,0.000945,0.000000,1.000000,-0.037073,0.007748,0.031800,-0.004828,-0.377623,0.627202,0.681172,-0.060826,0.010161,0.053866,-0.083924,0.074026,-0.078604,0.990605,-0.087493,0.018879,0.072702,-0.058123,-0.064489,0.080223,0.992989,-0.100568,0.021160,0.079394,0.000001,0.000049,0.000000,1.000000
7.733334,-0.023053,0.019430,0.026184,0.038541,-0.158588,0.072759,0.983906,-0.036572,0.045840,0.079903,0.010212,0.172328,-0.050074,0.983713,-0.040958,0.061131,0.114333,0.003287,0.012198,-0.025853,0.999586,-0.043480,0.070710,0.136521,-0.072068,0.020174,-0.015902,0.997069,-0.043547,0.076531,0.146535,0.000001,0.002195,0.000000,0.999998,0.014191,0.003474,0.039525,0.018309,0.140365,-0.207036,0.968039,0.018595,0.018410,0.082457,0.028202,-0.004874,0.091091,0.995431,0.020295,0.027371,0.111792,-0.013306,0.044007,-0.037610,0.998234,0.023144,0.032719,0.131178,-0.024019,-0.049407,0.000638,0.998490,0.024225,0.036975,0.142248,0.000000,-0.000739,0.000000,1.000000,-0.005355,0.022899,0.027429,0.015148,-0.029561,-0.000725,0.999448,-0.014526,0.044767,0.083322,0.036385,0.079903,-0.010686,0.996081,-0.017247,0.060659,0.123107,-0.001997,0.004555,-0.011225,0.999925,-0.018723,0.070880,0.148647,-0.092967,0.007303,-0.034430,0.995047,-0.018396,0.077246,0.159054,0.000000,-0.003577,0.000000,0.999994,-0.004725,0.030544,0.054689,0.000000,0.019156,0.000000,0.999817,0.005614,0.016039,0.031402,0.050160,0.129610,-0.052833,0.988885,0.003061,0.033682,0.084085,0.000000,-0.003875,0.000000,0.999993,0.005610,0.046206,0.120926,0.005742,-0.000626,-0.033621,0.999418,0.007352,0.054420,0.146140,-0.025034,-0.029504,-0.003432,0.999245,0.007811,0.058924,0.157188,-0.000001,0.000945,0.000000,1.000000,-0.037027,0.007656,0.031876,-0.004828,-0.377623,0.627202,0.681172,-0.060745,0.010007,0.053987,-0.083924,0.074026,-0.078604,0.990605,-0.087390,0.018665,0.072882,-0.058123,-0.064489,0.080223,0.992989,-0.100456,0.020920,0.079599,0.000001,0.000049,0.000000,1.000000
7.750000,-0.023034,0.019362,0.026250,0.038541,-0.158588,0.072759,0.983906,-0.036496,0.045679,0.080030,0.010212,0.172328,-0.050074,0.983713,-0.040844,0.060915,0.114489,0.003287,0.012198,-0.025853,0.999586,-0.043340,0.070460,0.136695,-0.072068,0.020174,-0.015902,0.997069,-0.043398,0.076267,0.146717,0.000001,0.002195,0.000000,0.999998,0.014254,0.003438,0.039506,0.018309,0.140365,-0.207036,0.968039,0.018712,0.018319,0.082451,0.028202,-0.004874,0.091091,0.995431,0.020450,0.027241,0.111796,-0.013306,0.044007,-0.037610,0.998234,0.023325,0.032566,0.131184,-0.024019,-0.049407,0.000638,0.998490,0.024420,0.036808,0.142258,0.000000,-0.000739,0.000000,1.000000,-0.005338,0.022853,0.027470,0.015148,-0.029561,-0.000725,0.999448,-0.014442,0.044630,0.083409,0.036385,0.079903,-0.010686,0.996081,-0.017117,0.060463,0.123221,-0.001997,0.004555,-0.011225,0.999925,-0.018562,0.070646,0.148779,-0.092967,0.007303,-0.034430,0.995047,-0.018226,0.076998,0.159194,0.000000,-0.003577,0.000000,0.999994,-0.004671,0.030461,0.054740,0.000000,0.019156,0.000000,0.999817,0.005647,0.016003,0.031415,0.050160,0.129610,-0.052833,0.988885,0.003160,0.033568,0.084127,0.000000,-0.003875,0.000000,0.999993,0.005755,0.046044,0.120981,0.005742,-0.000626,-0.033621,0.999418,0.007530,0.054224,0.146204,-0.025034,-0.029504,-0.003432,0.999245,0.008002,0.058713,0.157257,-0.000001,0.000945,0.000000,1.000000,-0.036982,0.007562,0.031950,-0.004828,-0.377623,0.627202,0.681172,-0.060666,0.009850,0.054105,-0.083924,0.074026,-0.078604,0.990605,-0.087290,0.018445,0.073058,-0.058123,-0.064489,0.080223,0.992989,-0.100347,0.020673,0.079801,0.000001,0.000049,0.000000,1.000000
7.766667,-0.023018,0.019294,0.026315,0.038541,-0.158588,0.072759,0.983906,-0.036429,0.045516,0.080153,0.010212,0.172328,-0.050074,0.983713,-0.040741,0.060699,0.114640,0.003287,0.012198,-0.025853,0.999586,-0.043215,0.070208,0.136864,-0.072068,0.020174,-0.015902,0.997069,-0.043264,0.076001,0.146894,0.000001,0.002195,0.000000,0.999998,0.014313,0.003402,0.039488,0.018309,0.140365,-0.207036,0.968039,0.018821,0.018229,0.082446,0.028202,-0.004874,0.091091,0.995431,0.020594,0.027112,0.111801,-0.013306,0.044007,-0.037610,0.998234,0.023493,0.032413,0.131192,-0.024019,-0.049407,0.000638,0.998490,0.024601,0.036641,0.142270,0.000000,-0.000739,0.000000,1.000000,-0.005325,0.022807,0.027511,0.015148,-0.029561,-0.000725,0.999448,-0.014368,0.044493,0.083495,0.036385,0.079903,-0.010686,0.996081,-0.016999,0.060266,0.123334,-0.001997,0.004555,-0.011225,0.999925,-0.018418,0.070412,0.148908,-0.092967,0.007303,-0.034430,0.995047,-0.018073,0.076749,0.159331,0.000000,-0.003577,0.000000,0.999994,-0.004624,0.030378,0.054790,0.000000,0.019156,0.000000,0.999817,0.005676,0.015966,0.031428,0.050160,0.129610,-0.052833,0.988885,0.003251,0.033454,0.084169,0.000000,-0.003875,0.000000,0.999993,0.005889,0.045882,0.121036,0.005742,-0.000626,-0.033621,0.999418,0.007693,0.054029,0.146267,-0.025034,-0.029504,-0.003432,0.999245,0.008177,0.058503,0.157326,-0.000001,0.000945,0.000000,1.000000,-0.036941,0.007466,0.032020,-0.004828,-0.377623,0.627202,0.681172,-0.060591,0.009691,0.054217,-0.083924,0.074026,-0.078604,0.990605,-0.087196,0.018223,0.073225,-0.058123,-0.064489,0.080223,0.992989,-0.100245,0.020424,0.079992,0.000001,0.000049,0.000000,1.000000
