time,XRHand_IndexMetacarpal_x,XRHand_IndexMetacarpal_y,XRHand_IndexMetacarpal_z,XRHand_IndexMetacarpal_qx,XRHand_IndexMetacarpal_qy,XRHand_IndexMetacarpal_qz,XRHand_IndexMetacarpal_qw,XRHand_IndexProximal_x,XRHand_IndexProximal_y,XRHand_IndexProximal_z,XRHand_IndexProximal_qx,XRHand_IndexProximal_qy,XRHand_IndexProximal_qz,XRHand_IndexProximal_qw,XRHand_IndexIntermediate_x,XRHand_IndexIntermediate_y,XRHand_IndexIntermediate_z,XRHand_IndexIntermediate_qx,XRHand_IndexIntermediate_qy,XRHand_IndexIntermediate_qz,XRHand_IndexIntermediate_qw,XRHand_IndexDistal_x,XRHand_IndexDistal_y,XRHand_IndexDistal_z,XRHand_IndexDistal_qx,XRHand_IndexDistal_qy,XRHand_IndexDistal_qz,XRHand_IndexDistal_qw,XRHand_IndexTip_x,XRHand_IndexTip_y,XRHand_IndexTip_z,XRHand_IndexTip_qx,XRHand_IndexTip_qy,XRHand_IndexTip_qz,XRHand_IndexTip_qw,XRHand_LittleMetacarpal_x,XRHand_LittleMetacarpal_y,XRHand_LittleMetacarpal_z,XRHand_LittleMetacarpal_qx,XRHand_LittleMetacarpal_qy,XRHand_LittleMetacarpal_qz,XRHand_LittleMetacarpal_qw,XRHand_LittleProximal_x,XRHand_LittleProximal_y,XRHand_LittleProximal_z,XRHand_LittleProximal_qx,XRHand_LittleProximal_qy,XRHand_LittleProximal_qz,XRHand_LittleProximal_qw,XRHand_LittleIntermediate_x,XRHand_LittleIntermediate_y,XRHand_LittleIntermediate_z,XRHand_LittleIntermediate_qx,XRHand_LittleIntermediate_qy,XRHand_LittleIntermediate_qz,XRHand_LittleIntermediate_qw,XRHand_LittleDistal_x,XRHand_LittleDistal_y,XRHand_LittleDistal_z,XRHand_LittleDistal_qx,XRHand_LittleDistal_qy,XRHand_LittleDistal_qz,XRHand_LittleDistal_qw,XRHand_LittleTip_x,XRHand_LittleTip_y,XRHand_LittleTip_z,XRHand_LittleTip_qx,XRHand_LittleTip_qy,XRHand_LittleTip_qz,XRHand_LittleTip_qw,XRHand_MiddleMetacarpal_x,XRHand_MiddleMetacarpal_y,XRHand_MiddleMetacarpal_z,XRHand_MiddleMetacarpal_qx,XRHand_MiddleMetacarpal_qy,XRHand_MiddleMetacarpal_qz,XRHand_MiddleMetacarpal_qw,XRHand_MiddleProximal_x,XRHand_MiddleProximal_y,XRHand_MiddleProximal_z,XRHand_MiddleProximal_qx,XRHand_MiddleProximal_qy,XRHand_MiddleProximal_qz,XRHand_MiddleProximal_qw,XRHand_MiddleIntermediate_x,XRHand_MiddleIntermediate_y,XRHand_MiddleIntermediate_z,XRHand_MiddleIntermediate_qx,XRHand_MiddleIntermediate_qy,XRHand_MiddleIntermediate_qz,XRHand_MiddleIntermediate_qw,XRHand_MiddleDistal_x,XRHand_MiddleDistal_y,XRHand_MiddleDistal_z,XRHand_MiddleDistal_qx,XRHand_MiddleDistal_qy,XRHand_MiddleDistal_qz,XRHand_MiddleDistal_qw,XRHand_MiddleTip_x,XRHand_MiddleTip_y,XRHand_MiddleTip_z,XRHand_MiddleTip_qx,XRHand_MiddleTip_qy,XRHand_MiddleTip_qz,XRHand_MiddleTip_qw,XRHand_Palm_x,XRHand_Palm_y,XRHand_Palm_z,XRHand_Palm_qx,XRHand_Palm_qy,XRHand_Palm_qz,XRHand_Palm_qw,XRHand_RingMetacarpal_x,XRHand_RingMetacarpal_y,XRHand_RingMetacarpal_z,XRHand_RingMetacarpal_qx,XRHand_RingMetacarpal_qy,XRHand_RingMetacarpal_qz,XRHand_RingMetacarpal_qw,XRHand_RingProximal_x,XRHand_RingProximal_y,XRHand_RingProximal_z,XRHand_RingProximal_qx,XRHand_RingProximal_qy,XRHand_RingProximal_qz,XRHand_RingProximal_qw,XRHand_RingIntermediate_x,XRHand_RingIntermediate_y,XRHand_RingIntermediate_z,XRHand_RingIntermediate_qx,XRHand_RingIntermediate_qy,XRHand_RingIntermediate_qz,XRHand_RingIntermediate_qw,XRHand_RingDistal_x,XRHand_RingDistal_y,XRHand_RingDistal_z,XRHand_RingDistal_qx,XRHand_RingDistal_qy,XRHand_RingDistal_qz,XRHand_RingDistal_qw,XRHand_RingTip_x,XRHand_RingTip_y,XRHand_RingTip_z,XRHand_RingTip_qx,XRHand_RingTip_qy,XRHand_RingTip_qz,XRHand_RingTip_qw,XRHand_ThumbMetacarpal_x,XRHand_ThumbMetacarpal_y,XRHand_ThumbMetacarpal_z,XRHand_ThumbMetacarpal_qx,XRHand_ThumbMetacarpal_qy,XRHand_ThumbMetacarpal_qz,XRHand_ThumbMetacarpal_qw,XRHand_ThumbProximal_x,XRHand_ThumbProximal_y,XRHand_ThumbProximal_z,XRHand_ThumbProximal_qx,XRHand_ThumbProximal_qy,XRHand_ThumbProximal_qz,XRHand_ThumbProximal_qw,XRHand_ThumbDistal_x,XRHand_ThumbDistal_y,XRHand_ThumbDistal_z,XRHand_ThumbDistal_qx,XRHand_ThumbDistal_qy,XRHand_ThumbDistal_qz,XRHand_ThumbDistal_qw,XRHand_ThumbTip_x,XRHand_ThumbTip_y,XRHand_ThumbTip_z,XRHand_ThumbTip_qx,XRHand_ThumbTip_qy,XRHand_ThumbTip_qz,XRHand_ThumbTip_qw
0.933333,-0.026064,0.021897,0.020874,0.038541,-0.158588,0.072759,0.983906,-0.044896,0.056594,0.067858,0.010212,0.172328,-0.050074,0.983713,-0.052584,0.077603,0.098485,0.003287,0.012198,-0.025853,0.999586,-0.057214,0.090899,0.118289,-0.072068,0.020174,-0.015902,0.997069,-0.058352,0.098459,0.126991,0.000001,0.002195,0.000000,0.999998,0.011383,0.012012,0.038754,0.018309,0.140365,-0.207036,0.968039,0.011939,0.035025,0.078196,0.028202,-0.004874,0.091091,0.995431,0.011111,0.049417,0.105324,-0.013306,0.044007,-0.037610,0.998234,0.012324,0.058517,0.123441,-0.024019,-0.049407,0.000638,0.998490,0.012383,0.064843,0.133531,0.000000,-0.000739,0.000000,1.000000,-0.008795,0.027063,0.022262,0.015148,-0.029561,-0.000725,0.999448,-0.023089,0.058098,0.072450,0.036385,0.079903,-0.010686,0.996081,-0.029501,0.080840,0.108290,-0.001997,0.004555,-0.011225,0.999925,-0.033349,0.095482,0.131308,-0.092967,0.007303,-0.034430,0.995047,-0.034161,0.103682,0.140309,0.000000,-0.003577,0.000000,0.999994,-0.010458,0.039688,0.047557,0.000000,0.019156,0.000000,0.999817,0.002396,0.022046,0.027985,0.050160,0.129610,-0.052833,0.988885,-0.004789,0.048923,0.076143,0.000000,-0.003875,0.000000,0.999993,-0.005514,0.068277,0.109988,0.005742,-0.000626,-0.033621,0.999418,-0.005986,0.081173,0.133220,-0.025034,-0.029504,-0.003432,0.999245,-0.006564,0.087683,0.143212,-0.000001,0.000945,0.000000,1.000000,-0.039425,0.010223,0.028051,-0.004828,-0.377623,0.627202,0.681172,-0.064590,0.014590,0.048166,-0.083924,0.074026,-0.078604,0.990605,-0.092948,0.024272,0.063786,-0.058123,-0.064489,0.080223,0.992989,-0.106542,0.026597,0.069328,0.000001,0.000049,0.000000,1.000000
0.950000,-0.026174,0.021836,0.020800,0.038541,-0.158588,0.072759,0.983906,-0.045247,0.056417,0.067772,0.010212,0.172328,-0.050074,0.983713,-0.053090,0.077354,0.098409,0.003287,0.012198,-0.025853,0.999586,-0.057820,0.090603,0.118221,-0.072068,0.020174,-0.015902,0.997069,-0.059004,0.098143,0.126934,0.000001,0.002195,0.000000,0.999998,0.011194,0.011932,0.038833,0.018309,0.140365,-0.207036,0.968039,0.011552,0.034857,0.078329,0.028202,-0.004874,0.091091,0.995431,0.010588,0.049188,0.105484,-0.013306,0.044007,-0.037610,0.998234,0.011711,0.058249,0.123628,-0.024019,-0.049407,0.000638,0.998490,0.011718,0.064552,0.133732,0.000000,-0.000739,0.000000,1.000000,-0.008915,0.027008,0.022281,0.015148,-0.029561,-0.000725,0.999448,-0.023462,0.057924,0.072470,0.036385,0.079903,-0.010686,0.996081,-0.030055,0.080582,0.108330,-0.001997,0.004555,-0.011225,0.999925,-0.034020,0.095170,0.131362,-0.092967,0.007303,-0.034430,0.995047,-0.034879,0.103350,0.140377,0.000000,-0.003577,0.000000,0.999994,-0.010704,0.039576,0.047595,0.000000,0.019156,0.000000,0.999817,0.002252,0.021985,0.028044,0.050160,0.129610,-0.052833,0.988885,-0.005174,0.048750,0.076228,0.000000,-0.003875,0.000000,0.999993,-0.006070,0.068029,0.110113,0.005742,-0.000626,-0.033621,0.999418,-0.006657,0.080873,0.133371,-0.025034,-0.029504,-0.003432,0.999245,-0.007287,0.087359,0.143375,-0.000001,0.000945,0.000000,1.000000,-0.039562,0.010138,0.027888,-0.004828,-0.377623,0.627202,0.681172,-0.064823,0.014446,0.047895,-0.083924,0.074026,-0.078604,0.990605,-0.093260,0.024078,0.063402,-0.058123,-0.064489,0.080223,0.992989,-0.106882,0.026382,0.068886,0.000001,0.000049,0.000000,1.000000
0.966667,-0.026275,0.021796,0.020715,0.038541,-0.158588,0.072759,0.983906,-0.045571,0.056301,0.067651,0.010212,0.172328,-0.050074,0.983713,-0.053559,0.077189,0.098284,0.003287,0.012198,-0.025853,0.999586,-0.058383,0.090408,0.118094,-0.072068,0.020174,-0.015902,0.997069,-0.059609,0.097934,0.126813,0.000001,0.002195,0.000000,0.999998,0.011015,0.011878,0.038901,0.018309,0.140365,-0.207036,0.968039,0.011187,0.034745,0.078431,0.028202,-0.004874,0.091091,0.995431,0.010096,0.049036,0.105604,-0.013306,0.044007,-0.037610,0.998234,0.011134,0.058070,0.123765,-0.024019,-0.049407,0.000638,0.998490,0.011094,0.064358,0.133879,0.000000,-0.000739,0.000000,1.000000,-0.009025,0.026972,0.022281,0.015148,-0.029561,-0.000725,0.999448,-0.023808,0.057808,0.072449,0.036385,0.079903,-0.010686,0.996081,-0.030571,0.080411,0.108313,-0.001997,0.004555,-0.011225,0.999925,-0.034644,0.094964,0.131348,-0.092967,0.007303,-0.034430,0.995047,-0.035546,0.103130,0.140372,0.000000,-0.003577,0.000000,0.999994,-0.010932,0.039502,0.047605,0.000000,0.019156,0.000000,0.999817,0.002118,0.021944,0.028087,0.050160,0.129610,-0.052833,0.988885,-0.005534,0.048636,0.076276,0.000000,-0.003875,0.000000,0.999993,-0.006589,0.067863,0.110185,0.005742,-0.000626,-0.033621,0.999418,-0.007286,0.080673,0.133459,-0.025034,-0.029504,-0.003432,0.999245,-0.007963,0.087144,0.143470,-0.000001,0.000945,0.000000,1.000000,-0.039690,0.010084,0.027724,-0.004828,-0.377623,0.627202,0.681172,-0.065043,0.014353,0.047624,-0.083924,0.074026,-0.078604,0.990605,-0.093553,0.023952,0.063018,-0.058123,-0.064489,0.080223,0.992989,-0.107200,0.026244,0.068443,0.000001,0.000049,0.000000,1.000000
0.983333,-0.026364,0.021767,0.020632,0.038541,-0.158588,0.072759,0.983906,-0.045859,0.056215,0.067529,0.010212,0.172328,-0.050074,0.983713,-0.053976,0.077067,0.098152,0.003287,0.012198,-0.025853,0.999586,-0.058883,0.090262,0.117957,-0.072068,0.020174,-0.015902,0.997069,-0.060146,0.097778,0.126680,0.000001,0.002195,0.000000,0.999998,0.010855,0.011837,0.038959,0.018309,0.140365,-0.207036,0.968039,0.010860,0.034660,0.078515,0.028202,-0.004874,0.091091,0.995431,0.009656,0.048920,0.105699,-0.013306,0.044007,-0.037610,0.998234,0.010618,0.057934,0.123874,-0.024019,-0.049407,0.000638,0.998490,0.010536,0.064210,0.133995,0.000000,-0.000739,0.000000,1.000000,-0.009121,0.026945,0.022274,0.015148,-0.029561,-0.000725,0.999448,-0.024116,0.057721,0.072417,0.036385,0.079903,-0.010686,0.996081,-0.031029,0.080283,0.108278,-0.001997,0.004555,-0.011225,0.999925,-0.035199,0.094809,0.131313,-0.092967,0.007303,-0.034430,0.995047,-0.036140,0.102964,0.140342,0.000000,-0.003577,0.000000,0.999994,-0.011134,0.039446,0.047605,0.000000,0.019156,0.000000,0.999817,0.001999,0.021913,0.028120,0.050160,0.129610,-0.052833,0.988885,-0.005855,0.048549,0.076308,0.000000,-0.003875,0.000000,0.999993,-0.007052,0.067738,0.110233,0.005742,-0.000626,-0.033621,0.999418,-0.007846,0.080521,0.133519,-0.025034,-0.029504,-0.003432,0.999245,-0.008565,0.086982,0.143534,-0.000001,0.000945,0.000000,1.000000,-0.039805,0.010043,0.027575,-0.004828,-0.377623,0.627202,0.681172,-0.065239,0.014284,0.047376,-0.083924,0.074026,-0.078604,0.990605,-0.093814,0.023859,0.062665,-0.058123,-0.064489,0.080223,0.992989,-0.107483,0.026142,0.068037,0.000001,0.000049,0.000000,1.000000
1.000000,-0.026438,0.021741,0.020565,0.038541,-0.158588,0.072759,0.983906,-0.046097,0.056138,0.067431,0.010212,0.172328,-0.050074,0.983713,-0.054321,0.076958,0.098047,0.003287,0.012198,-0.025853,0.999586,-0.059298,0.090132,0.117849,-0.072068,0.020174,-0.015902,0.997069,-0.060591,0.097639,0.126574,0.000001,0.002195,0.000000,0.999998,0.010721,0.011800,0.039007,0.018309,0.140365,-0.207036,0.968039,0.010589,0.034583,0.078586,0.028202,-0.004874,0.091091,0.995431,0.009290,0.048815,0.105780,-0.013306,0.044007,-0.037610,0.998234,0.010190,0.057811,0.123968,-0.024019,-0.049407,0.000638,0.998490,0.010072,0.064078,0.134094,0.000000,-0.000739,0.000000,1.000000,-0.009202,0.026921,0.022270,0.015148,-0.029561,-0.000725,0.999448,-0.024371,0.057644,0.072393,0.036385,0.079903,-0.010686,0.996081,-0.031409,0.080168,0.108253,-0.001997,0.004555,-0.011225,0.999925,-0.035659,0.094670,0.131289,-0.092967,0.007303,-0.034430,0.995047,-0.036632,0.102816,0.140323,0.000000,-0.003577,0.000000,0.999994,-0.011302,0.039396,0.047606,0.000000,0.019156,0.000000,0.999817,0.001900,0.021885,0.028148,0.050160,0.129610,-0.052833,0.988885,-0.006121,0.048471,0.076336,0.000000,-0.003875,0.000000,0.999993,-0.007436,0.067626,0.110277,0.005742,-0.000626,-0.033621,0.999418,-0.008311,0.080386,0.133572,-0.025034,-0.029504,-0.003432,0.999245,-0.009065,0.086836,0.143591,-0.000001,0.000945,0.000000,1.000000,-0.039900,0.010008,0.027450,-0.004828,-0.377623,0.627202,0.681172,-0.065401,0.014224,0.047170,-0.083924,0.074026,-0.078604,0.990605,-0.094029,0.023778,0.062372,-0.058123,-0.064489,0.080223,0.992989,-0.107716,0.026053,0.067701,0.000001,0.000049,0.000000,1.000000
1.016667,-0.026493,0.021711,0.020526,0.038541,-0.158588,0.072759,0.983906,-0.046273,0.056051,0.067382,0.010212,0.172328,-0.050074,0.983713,-0.054576,0.076834,0.098002,0.003287,0.012198,-0.025853,0.999586,-0.059605,0.089985,0.117807,-0.072068,0.020174,-0.015902,0.997069,-0.060921,0.097482,0.126537,0.000001,0.002195,0.000000,0.999998,0.010624,0.011758,0.039046,0.018309,0.140365,-0.207036,0.968039,0.010390,0.034496,0.078651,0.028202,-0.004874,0.091091,0.995431,0.009022,0.048697,0.105857,-0.013306,0.044007,-0.037610,0.998234,0.009875,0.057673,0.124058,-0.024019,-0.049407,0.000638,0.998490,0.009731,0.063928,0.134190,0.000000,-0.000739,0.000000,1.000000,-0.009262,0.026894,0.022278,0.015148,-0.029561,-0.000725,0.999448,-0.024560,0.057556,0.072399,0.036385,0.079903,-0.010686,0.996081,-0.031690,0.080038,0.108268,-0.001997,0.004555,-0.011225,0.999925,-0.035999,0.094513,0.131309,-0.092967,0.007303,-0.034430,0.995047,-0.036996,0.102649,0.140350,0.000000,-0.003577,0.000000,0.999994,-0.011426,0.039339,0.047623,0.000000,0.019156,0.000000,0.999817,0.001827,0.021853,0.028178,0.050160,0.129610,-0.052833,0.988885,-0.006318,0.048383,0.076376,0.000000,-0.003875,0.000000,0.999993,-0.007720,0.067499,0.110335,0.005742,-0.000626,-0.033621,0.999418,-0.008654,0.080232,0.133643,-0.025034,-0.029504,-0.003432,0.999245,-0.009434,0.086671,0.143667,-0.000001,0.000945,0.000000,1.000000,-0.039968,0.009968,0.027365,-0.004828,-0.377623,0.627202,0.681172,-0.065519,0.014156,0.047027,-0.083924,0.074026,-0.078604,0.990605,-0.094185,0.023686,0.062171,-0.058123,-0.064489,0.080223,0.992989,-0.107887,0.025952,0.067468,0.000001,0.000049,0.000000,1.000000
1.033333,-0.026525,0.021673,0.020525,0.038541,-0.158588,0.072759,0.983906,-0.046375,0.055937,0.067407,0.010212,0.172328,-0.050074,0.983713,-0.054723,0.076672,0.098047,0.003287,0.012198,-0.025853,0.999586,-0.059780,0.089792,0.117865,-0.072068,0.020174,-0.015902,0.997069,-0.061110,0.097276,0.126605,0.000001,0.002195,0.000000,0.999998,0.010571,0.011704,0.039076,0.018309,0.140365,-0.207036,0.968039,0.010281,0.034383,0.078714,0.028202,-0.004874,0.091091,0.995431,0.008874,0.048544,0.105940,-0.013306,0.044007,-0.037610,0.998234,0.009702,0.057493,0.124155,-0.024019,-0.049407,0.000638,0.998490,0.009544,0.063733,0.134296,0.000000,-0.000739,0.000000,1.000000,-0.009298,0.026858,0.022306,0.015148,-0.029561,-0.000725,0.999448,-0.024669,0.057442,0.072453,0.036385,0.079903,-0.010686,0.996081,-0.031851,0.079868,0.108346,-0.001997,0.004555,-0.011225,0.999925,-0.036194,0.094307,0.131403,-0.092967,0.007303,-0.034430,0.995047,-0.037205,0.102430,0.140455,0.000000,-0.003577,0.000000,0.999994,-0.011498,0.039265,0.047667,0.000000,0.019156,0.000000,0.999817,0.001785,0.021812,0.028212,0.050160,0.129610,-0.052833,0.988885,-0.006429,0.048268,0.076439,0.000000,-0.003875,0.000000,0.999993,-0.007879,0.067334,0.110425,0.005742,-0.000626,-0.033621,0.999418,-0.008847,0.080032,0.133750,-0.025034,-0.029504,-0.003432,0.999245,-0.009641,0.086456,0.143783,-0.000001,0.000945,0.000000,1.000000,-0.040006,0.009914,0.027330,-0.004828,-0.377623,0.627202,0.681172,-0.065582,0.014066,0.046966,-0.083924,0.074026,-0.078604,0.990605,-0.094271,0.023564,0.062088,-0.058123,-0.064489,0.080223,0.992989,-0.107979,0.025817,0.067372,0.000001,0.000049,0.000000,1.000000
1.050000,-0.026538,0.021624,0.020560,0.038541,-0.158588,0.072759,0.983906,-0.046410,0.055794,0.067501,0.010212,0.172328,-0.050074,0.983713,-0.054772,0.076470,0.098178,0.003287,0.012198,-0.025853,0.999586,-0.059838,0.089552,0.118018,-0.072068,0.020174,-0.015902,0.997069,-0.061172,0.097019,0.126772,0.000001,0.002195,0.000000,0.999998,0.010560,0.011637,0.039100,0.018309,0.140365,-0.207036,0.968039,0.010253,0.034244,0.078778,0.028202,-0.004874,0.091091,0.995431,0.008836,0.048355,0.106030,-0.013306,0.044007,-0.037610,0.998234,0.009657,0.057271,0.124261,-0.024019,-0.049407,0.000638,0.998490,0.009494,0.063492,0.134414,0.000000,-0.000739,0.000000,1.000000,-0.009314,0.026813,0.022354,0.015148,-0.029561,-0.000725,0.999448,-0.024705,0.057299,0.072554,0.036385,0.079903,-0.010686,0.996081,-0.031903,0.079657,0.108486,-0.001997,0.004555,-0.011225,0.999925,-0.036256,0.094053,0.131569,-0.092967,0.007303,-0.034430,0.995047,-0.037272,0.102158,0.140635,0.000000,-0.003577,0.000000,0.999994,-0.011523,0.039174,0.047737,0.000000,0.019156,0.000000,0.999817,0.001771,0.021762,0.028252,0.050160,0.129610,-0.052833,0.988885,-0.006462,0.048126,0.076526,0.000000,-0.003875,0.000000,0.999993,-0.007926,0.067130,0.110546,0.005742,-0.000626,-0.033621,0.999418,-0.008903,0.079785,0.133894,-0.025034,-0.029504,-0.003432,0.999245,-0.009702,0.086190,0.143938,-0.000001,0.000945,0.000000,1.000000,-0.040015,0.009848,0.027341,-0.004828,-0.377623,0.627202,0.681172,-0.065596,0.013952,0.046981,-0.083924,0.074026,-0.078604,0.990605,-0.094291,0.023411,0.062115,-0.058123,-0.064489,0.080223,0.992989,-0.108001,0.025649,0.067401,0.000001,0.000049,0.000000,1.000000
1.066667,-0.026550,0.021566,0.020605,0.038541,-0.158588,0.072759,0.983906,-0.046442,0.055626,0.067618,0.010212,0.172328,-0.050074,0.983713,-0.054816,0.076232,0.098339,0.003287,0.012198,-0.025853,0.999586,-0.059889,0.089268,0.118207,-0.072068,0.020174,-0.015902,0.997069,-0.061228,0.096716,0.126976,0.000001,0.002195,0.000000,0.999998,0.010552,0.011559,0.039125,0.018309,0.140365,-0.207036,0.968039,0.010233,0.034081,0.078852,0.028202,-0.004874,0.091091,0.995431,0.008807,0.048132,0.106133,-0.013306,0.044007,-0.037610,0.998234,0.009622,0.057010,0.124384,-0.024019,-0.049407,0.000638,0.998490,0.009456,0.063209,0.134550,0.000000,-0.000739,0.000000,1.000000,-0.009328,0.026761,0.022411,0.015148,-0.029561,-0.000725,0.999448,-0.024738,0.057131,0.072675,0.036385,0.079903,-0.010686,0.996081,-0.031948,0.079408,0.108655,-0.001997,0.004555,-0.011225,0.999925,-0.036310,0.093752,0.131768,-0.092967,0.007303,-0.034430,0.995047,-0.037330,0.101838,0.140851,0.000000,-0.003577,0.000000,0.999994,-0.011545,0.039065,0.047820,0.000000,0.019156,0.000000,0.999817,0.001758,0.021702,0.028299,0.050160,0.129610,-0.052833,0.988885,-0.006490,0.047959,0.076629,0.000000,-0.003875,0.000000,0.999993,-0.007965,0.066889,0.110689,0.005742,-0.000626,-0.033621,0.999418,-0.008950,0.079493,0.134064,-0.025034,-0.029504,-0.003432,0.999245,-0.009752,0.085876,0.144122,-0.000001,0.000945,0.000000,1.000000,-0.040021,0.009769,0.027360,-0.004828,-0.377623,0.627202,0.681172,-0.065605,0.013818,0.047008,-0.083924,0.074026,-0.078604,0.990605,-0.094306,0.023230,0.062161,-0.058123,-0.064489,0.080223,0.992989,-0.108017,0.025449,0.067451,0.000001,0.000049,0.000000,1.000000
1.083333,-0.026562,0.021500,0.020658,0.038541,-0.158588,0.072759,0.983906,-0.046474,0.055433,0.067754,0.010212,0.172328,-0.050074,0.983713,-0.054860,0.075959,0.098525,0.003287,0.012198,-0.025853,0.999586,-0.059940,0.088945,0.118425,-0.072068,0.020174,-0.015902,0.997069,-0.061283,0.096370,0.127212,0.000001,0.002195,0.000000,0.999998,0.010546,0.011470,0.039153,0.018309,0.140365,-0.207036,0.968039,0.010214,0.033895,0.078935,0.028202,-0.004874,0.091091,0.995431,0.008780,0.047879,0.106250,-0.013306,0.044007,-0.037610,0.998234,0.009590,0.056713,0.124522,-0.024019,-0.049407,0.000638,0.998490,0.009420,0.062887,0.134703,0.000000,-0.000739,0.000000,1.000000,-0.009344,0.026700,0.022476,0.015148,-0.029561,-0.000725,0.999448,-0.024770,0.056939,0.072814,0.036385,0.079903,-0.010686,0.996081,-0.031994,0.079125,0.108848,-0.001997,0.004555,-0.011225,0.999925,-0.036363,0.093409,0.131996,-0.092967,0.007303,-0.034430,0.995047,-0.037388,0.101472,0.141099,0.000000,-0.003577,0.000000,0.999994,-0.011568,0.038942,0.047915,0.000000,0.019156,0.000000,0.999817,0.001746,0.021634,0.028351,0.050160,0.129610,-0.052833,0.988885,-0.006517,0.047768,0.076745,0.000000,-0.003875,0.000000,0.999993,-0.008003,0.066614,0.110852,0.005742,-0.000626,-0.033621,0.999418,-0.008995,0.079162,0.134257,-0.025034,-0.029504,-0.003432,0.999245,-0.009801,0.085520,0.144331,-0.000001,0.000945,0.000000,1.000000,-0.040026,0.009678,0.027384,-0.004828,-0.377623,0.627202,0.681172,-0.065612,0.013664,0.047042,-0.083924,0.074026,-0.078604,0.990605,-0.094318,0.023022,0.062219,-0.058123,-0.064489,0.080223,0.992989,-0.108031,0.025221,0.067514,0.000001,0.000049,0.000000,1.000000
1.100000,-0.026575,0.021427,0.020718,0.038541,-0.158588,0.072759,0.983906,-0.046505,0.055219,0.067907,0.010212,0.172328,-0.050074,0.983713,-0.054902,0.075657,0.098734,0.003287,0.012198,-0.025853,0.999586,-0.059990,0.088585,0.118669,-0.072068,0.020174,-0.015902,0.997069,-0.061337,0.095986,0.127477,0.000001,0.002195,0.000000,0.999998,0.010542,0.011371,0.039183,0.018309,0.140365,-0.207036,0.968039,0.010198,0.033689,0.079025,0.028202,-0.004874,0.091091,0.995431,0.008757,0.047598,0.106378,-0.013306,0.044007,-0.037610,0.998234,0.009563,0.056383,0.124673,-0.024019,-0.049407,0.000638,0.998490,0.009390,0.062530,0.134872,0.000000,-0.000739,0.000000,1.000000,-0.009360,0.026633,0.022549,0.015148,-0.029561,-0.000725,0.999448,-0.024802,0.056726,0.072970,0.036385,0.079903,-0.010686,0.996081,-0.032037,0.078809,0.109064,-0.001997,0.004555,-0.011225,0.999925,-0.036414,0.093029,0.132251,-0.092967,0.007303,-0.034430,0.995047,-0.037444,0.101066,0.141376,0.000000,-0.003577,0.000000,0.999994,-0.011590,0.038805,0.048021,0.000000,0.019156,0.000000,0.999817,0.001734,0.021559,0.028409,0.050160,0.129610,-0.052833,0.988885,-0.006543,0.047557,0.076874,0.000000,-0.003875,0.000000,0.999993,-0.008038,0.066310,0.111032,0.005742,-0.000626,-0.033621,0.999418,-0.009036,0.078793,0.134471,-0.025034,-0.029504,-0.003432,0.999245,-0.009846,0.085123,0.144562,-0.000001,0.000945,0.000000,1.000000,-0.040030,0.009578,0.027414,-0.004828,-0.377623,0.627202,0.681172,-0.065618,0.013494,0.047084,-0.083924,0.074026,-0.078604,0.990605,-0.094328,0.022791,0.062288,-0.058123,-0.064489,0.080223,0.992989,-0.108042,0.024966,0.067591,0.000001,0.000049,0.000000,1.000000
1.116667,-0.026588,0.021346,0.020785,0.038541,-0.158588,0.072759,0.983906,-0.046535,0.054985,0.068076,0.010212,0.172328,-0.050074,0.983713,-0.054942,0.075326,0.098964,0.003287,0.012198,-0.025853,0.999586,-0.060036,0.088192,0.118938,-0.072068,0.020174,-0.015902,0.997069,-0.061387,0.095566,0.127768,0.000001,0.002195,0.000000,0.999998,0.010539,0.011264,0.039214,0.018309,0.140365,-0.207036,0.968039,0.010185,0.033464,0.079122,0.028202,-0.004874,0.091091,0.995431,0.008739,0.047292,0.106516,-0.013306,0.044007,-0.037610,0.998234,0.009541,0.056023,0.124837,-0.024019,-0.049407,0.000638,0.998490,0.009365,0.062140,0.135053,0.000000,-0.000739,0.000000,1.000000,-0.009376,0.026560,0.022628,0.015148,-0.029561,-0.000725,0.999448,-0.024832,0.056493,0.073140,0.036385,0.079903,-0.010686,0.996081,-0.032078,0.078465,0.109300,-0.001997,0.004555,-0.011225,0.999925,-0.036462,0.092613,0.132529,-0.092967,0.007303,-0.034430,0.995047,-0.037496,0.100623,0.141678,0.000000,-0.003577,0.000000,0.999994,-0.011611,0.038655,0.048136,0.000000,0.019156,0.000000,0.999817,0.001723,0.021477,0.028472,0.050160,0.129610,-0.052833,0.988885,-0.006565,0.047326,0.077015,0.000000,-0.003875,0.000000,0.999993,-0.008069,0.065977,0.111227,0.005742,-0.000626,-0.033621,0.999418,-0.009073,0.078391,0.134703,-0.025034,-0.029504,-0.003432,0.999245,-0.009885,0.084691,0.144813,-0.000001,0.000945,0.000000,1.000000,-0.040033,0.009468,0.027448,-0.004828,-0.377623,0.627202,0.681172,-0.065620,0.013307,0.047134,-0.083924,0.074026,-0.078604,0.990605,-0.094335,0.022539,0.062370,-0.058123,-0.064489,0.080223,0.992989,-0.108050,0.024688,0.067681,0.000001,0.000049,0.000000,1.000000
