user,cond,test,trial,melody,clip,time_mode,compare_start_ref,compare_seconds,event_radius,anchor,n_timepoints,n_joints,joints_used,vel_cos_fw,vel_cos_fw_center,vel_rmse,vel_rmse_norm,dir_cos_fw,dir_mae_deg_fw,dtw_mean
User12,Static,Immediate,T1,Melody_C,User12_Static_Immediate_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.283660347606939,-0.37339779258516526,0.022324933833424376,0.063052229962402,0.9833048981605574,10.484271052269953,0.23993082839442625
User12,Static,Retention,T1,Melody_C,User12_Static_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.011225277313061941,-0.20847483189400873,0.018478710934508473,0.05218935652597474,0.98450305505481,10.1000408136323,0.22679512229567955
User13,Dynamic,Immediate,T1,Melody_B,User13_Dynamic_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.43923843020066805,0.5065158744479568,0.028037957453467155,0.0715823112641907,0.9726859034220013,13.42222666019205,0.25186530220722103
User13,Dynamic,Retention,T2,Melody_B,User13_Dynamic_Retention_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.05054721358593465,0.10107500561135292,0.07626620351224198,0.1947114417236668,0.9715198124853142,13.70708826181273,0.29016042299097566
User13,Static,Immediate,T1,Melody_C,User13_Static_Immediate_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.15903293352185646,0.01627559338110646,0.01792517883590653,0.050626017819887875,0.9903295728032426,7.974639631116919,0.15630412545820926
User13,Static,Retention,T1,Melody_C,User13_Static_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.3810234209816685,0.1984484679067242,0.03524507790276076,0.09954254617500803,0.9748938340951189,12.865914507994372,0.2393183099332052
User14,Dynamic,Immediate,T1,Melody_C,User14_Dynamic_Immediate_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.107006193676923,-0.050652567331868445,0.039969947835196175,0.11288697925352077,0.9851437363121873,9.88852615089,0.2329432042724637
User14,Dynamic,Retention,T1,Melody_C,User14_Dynamic_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.4965451871575367,0.4708653117135725,0.028124140896393784,0.07943090951694053,0.9879626822165851,8.898956890210352,0.19713184509671006
User14,Static,Immediate,T2,Melody_B,User14_Static_Immediate_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.5668893306120263,0.6437497711807837,0.08837521083942003,0.22562634460248684,0.9775842474164638,12.154270573639304,0.28431476686615476
User14,Static,Retention,T2,Melody_B,User14_Static_Retention_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.20855637469664842,0.06843093456283442,0.13061946195530222,0.33347803592195474,0.9838699657214675,10.304828653546446,0.22281262931292223
User15,Dynamic,Immediate,T1,Melody_C,User15_Dynamic_Immediate_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.30475062618855053,-0.3760831199256586,0.06309787304921642,0.17820709487081127,0.9953118421548238,5.550199054269208,0.10994561294345398
User15,Dynamic,Retention,T2,Melody_C,User15_Dynamic_Retention_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.22799730632630064,0.40883375774263087,0.048617096312499844,0.13730908945452355,0.9807433823499713,11.262298339962234,0.21583830279949345
User15,Static,Immediate,T2,Melody_B,User15_Static_Immediate_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.248110288541908,0.1375035760319593,0.10173692598374257,0.2597394733520303,0.9499247620760936,18.208672940774363,0.40514999604645313
User15,Static,Retention,T2,Melody_B,User15_Static_Retention_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.16437823673724938,0.054730557617233194,0.06633270045000178,0.1693507103178511,0.9432596486340212,19.393618321846784,0.4523765975217485
User16,Dynamic,Immediate,T1,Melody_B,User16_Dynamic_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.023777842942945642,0.11822392034344117,0.12008181769878136,0.3065749017541586,0.9325419175275819,21.165414748381906,0.42272349677821985
User16,Dynamic,Retention,T1,Melody_B,User16_Dynamic_Retention_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.0,-0.1829000815945344,0.04675832202304768,0.11937634069100728,0.9087892141677409,24.6614374870455,0.49710414516234813
User16,Static,Immediate,T2,Melody_C,User16_Static_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.20349828210008997,-0.09618739713198415,0.05235188442450427,0.14785723802490736,0.9087107731172204,24.672206479370846,0.4538866314040702
User16,Static,Retention,T1,Melody_C,User16_Static_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.20607494100377183,0.2696480312386552,0.026800309901339945,0.07569201842081015,0.9550042412736558,17.25303380541054,0.3272670063848688
User17,Dynamic,Immediate,T2,Melody_B,User17_Dynamic_Immediate_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.5278088167565088,-0.19475827221734818,0.03909501398533333,0.09981153101542911,0.9920217844137165,7.242352826138189,0.16274734466791868
User17,Dynamic,Retention,T2,Melody_B,User17_Dynamic_Retention_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.02646420871126404,0.00802056354005729,0.043821670144495374,0.1118789211948126,0.9498741341921659,18.21795373318713,0.4073383236068714
User17,Static,Immediate,T1,Melody_C,User17_Static_Immediate_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.04726513763843362,0.12870338353523939,0.045884201925792845,0.12959058571250479,0.9782531046162607,11.970890716330947,0.25028482057976115
User17,Static,Retention,T2,Melody_C,User17_Static_Retention_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.04266286878562771,0.1264244079135779,0.054233302227540935,0.15317091952817874,0.9919574358801544,7.271539983468734,0.14212791630702315
User18,Dynamic,Immediate,T1,Melody_C,User18_Dynamic_Immediate_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.0143613461380163,-0.2573304235629043,0.017980918914419695,0.050783444322235326,0.9936386049360437,6.466128180717904,0.13217543109136445
User18,Dynamic,Retention,T1,Melody_C,User18_Dynamic_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.1429279950214854,0.00034474506017208897,0.020255533759914034,0.05720763081183997,0.9771027352182555,12.284616798516973,0.25543787916223426
User18,Static,Immediate,T2,Melody_B,User18_Static_Immediate_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.14421334099042615,-0.1464141908251067,0.058394426703577265,0.14908389940054426,0.9548872738028646,17.275615296717806,0.37646435032293935
User18,Static,Retention,T2,Melody_B,User18_Static_Retention_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.057586939165904544,0.316440732063629,0.05643530365751611,0.14408216002916727,0.9511623161350986,17.980372983766376,0.3752007195731958
User19,Dynamic,Immediate,T2,Melody_C,User19_Dynamic_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.25760939760144796,0.0009573804850641547,0.02068308495605479,0.05841516211029363,0.9897300757247077,8.218520327616805,0.1712856393950062
User19,Dynamic,Retention,T2,Melody_C,User19_Dynamic_Retention_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.06629296601599392,0.04853617982970121,0.02020742949113666,0.05707177009933999,0.9878955852691509,8.923774282419123,0.19245713936730469
User19,Static,Immediate,T2,Melody_B,User19_Static_Immediate_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.07373390052618968,0.04778638036307048,0.028052666373945705,0.0716198638757104,0.96941539287334,14.206995292583661,0.30973832335590884
User19,Static,Retention,T1,Melody_B,User19_Static_Retention_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.27924311656095474,0.19029782273468443,0.023040333090265458,0.05882312567294612,0.9626451597437837,15.709861045799578,0.3687831181404645
User1,Dynamic,Immediate,T1,Melody_B,User1_Dynamic_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.07924986305626228,-0.019634362391217058,0.06164453182108422,0.15738158073303204,0.9675238549770506,14.642063246849672,0.3169554549438974
User1,Dynamic,Retention,T1,Melody_B,User1_Dynamic_Retention_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.38399606280227533,0.17419595744564986,0.04869602370342867,0.12432339024168791,0.9701431157066807,14.036098049098463,0.31974989923310526
User1,Static,Immediate,T2,Melody_C,User1_Static_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.13595745335874035,0.16201498804356623,0.04315316243020746,0.1218773207327788,0.9878768939549094,8.930675524317707,0.18967634248546852
User1,Static,Retention,T1,Melody_C,User1_Static_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.1316501977074608,0.07980814041081641,0.04693493722433962,0.13255817361972602,0.9945160080531295,6.003226183265555,0.1582325628574286
User20,Dynamic,Immediate,T1,Melody_B,User20_Dynamic_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.4720114808990821,0.39604416818561816,0.027763742682555374,0.07088222720431499,0.9838868553978845,10.299417591395226,0.22595011673912027
User20,Dynamic,Retention,T2,Melody_B,User20_Dynamic_Retention_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.16447626889795497,0.17314762973782555,0.035531566050018726,0.09071386975737322,0.9858446632905751,9.651867821765885,0.20329862410965305
User20,Static,Immediate,T2,Melody_C,User20_Static_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.05120750536658395,0.3146867450110028,0.04396928680866966,0.12418229786608966,0.9959523678164269,5.156852955814908,0.10574872910977892
User20,Static,Retention,T1,Melody_C,User20_Static_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.2580652467329607,-0.28177627164283675,0.056999534226266385,0.16098357856736742,0.9915364045458079,7.459708596750087,0.15074872492479516
User21,Dynamic,Immediate,T1,Melody_B,User21_Dynamic_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.10984176027792156,0.1507784735783461,0.03226963917053634,0.08238600687379272,0.9544623964498369,17.35740157253286,0.3633188358570594
User21,Dynamic,Retention,T1,Melody_B,User21_Dynamic_Retention_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.016410148687992347,-0.030365599628991373,0.027864487271361003,0.0711394331910933,0.973882226898102,13.123675857089955,0.29295747697325214
User21,Static,Immediate,T2,Melody_C,User21_Static_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.06001696404565184,0.12386541679559655,0.020308039361108532,0.057355922191582975,0.9775764733860697,12.156385949210033,0.23615139763839424
User21,Static,Retention,T1,Melody_C,User21_Static_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.38096940156675235,0.2619764450422595,0.026197881975305107,0.07399058340597252,0.9783830487811627,11.934942037233213,0.24584923372826378
User22,Dynamic,Immediate,T2,Melody_C,User22_Dynamic_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.3820727369760934,0.4795176060934947,0.08191341000065007,0.23134774789938478,0.9617797732567369,15.891953724013376,0.32565020191132305
User22,Dynamic,Retention,T2,Melody_C,User22_Dynamic_Retention_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.01920098362389862,0.23263451203714805,0.03888326999111438,0.1098178789448108,0.9455174909965965,19.000190875111247,0.35162031298230156
User22,Static,Immediate,T1,Melody_B,User22_Static_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.18322638122863671,0.3234114653828422,0.05509078073118442,0.14064952558087532,0.9924384588601087,7.0504499083030545,0.13774561617221276
User22,Static,Retention,T1,Melody_B,User22_Static_Retention_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.11640751989239807,0.05068127380227292,0.0212913128515136,0.054357789303651406,0.9905307643598766,7.89111534998986,0.13742898527054107
User23,Dynamic,Immediate,T2,Melody_C,User23_Dynamic_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.16683870626618597,0.1377412065690954,0.07975454441244796,0.22525047161893114,0.9924742393010875,7.033728092844524,0.14627974059615265
User23,Dynamic,Retention,T1,Melody_C,User23_Dynamic_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.11922333887477739,-0.027426009789067576,0.020933122319693874,0.059121341732996956,0.9974971736464833,4.054558881532076,0.0788280431302449
User23,Static,Immediate,T1,Melody_B,User23_Static_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.04674918801094487,0.02423587506694587,0.08354527080354457,0.21329526550697092,0.9852529227008262,9.852031051342035,0.22547319286767561
User23,Static,Retention,T1,Melody_B,User23_Static_Retention_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.16185701554369863,0.21355494095645236,0.0632922101486019,0.1615881861214373,0.9581126156407703,16.642056188595234,0.30795695326353034
User24,Dynamic,Immediate,T1,Melody_B,User24_Dynamic_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.016256416098873495,-0.13005804930483175,0.17220299372335635,0.43964287761648135,0.9079118093998881,24.781644480356043,0.5093183417322714
User24,Dynamic,Retention,T2,Melody_B,User24_Dynamic_Retention_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.19701275870584964,0.3205375238877774,0.06399437047558391,0.1633808366441014,0.9247000523812171,22.376831165123914,0.47310083500941374
User24,Static,Immediate,T1,Melody_C,User24_Static_Immediate_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.2614729615629165,-0.14977123447893048,0.019442925550774044,0.05491258438284139,0.9736818570542463,13.174142771150553,0.31221364182155936
User24,Static,Retention,T2,Melody_C,User24_Static_Retention_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.24959391677507387,0.11002494848163294,0.024482262034095936,0.06914516420480794,0.9773621592269923,12.21456044846205,0.27487511203656084
User25,Dynamic,Immediate,T1,Melody_B,User25_Dynamic_Immediate_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.008860443385392124,-0.1031232193501671,0.07165284941334735,0.1829333173853631,0.98776974610554,8.970135226297934,0.18153411711510153
User25,Dynamic,Retention,T1,Melody_B,User25_Dynamic_Retention_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.2995720029526462,0.3218836262722195,0.049948635389820736,0.1275213706857802,0.9849139103365442,9.964912112619158,0.20790265185401663
User25,Static,Immediate,T2,Melody_C,User25_Static_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.1817051808018826,0.03844834469945832,0.0630868328592593,0.1781759141022052,0.9871506522562213,9.19484270780079,0.18716143725320977
User25,Static,Retention,T2,Melody_C,User25_Static_Retention_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.2663571566860846,0.13310724934290818,0.055348655795737715,0.15632100858089698,0.9924374342082487,7.050928193226718,0.13510437416855126
User26,Dynamic,Immediate,T2,Melody_C,User26_Dynamic_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.24329686565294664,0.19098227460594097,0.135978910595596,0.3840447458829179,0.9744014222377071,12.992010740182158,0.32136540872821223
User26,Dynamic,Retention,T2,Melody_C,User26_Dynamic_Retention_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.10421158976273061,-0.5223290610541456,0.047801346663795145,0.13500517066911286,0.9077334985997456,24.806006833263936,0.44161484975541343
User26,Static,Immediate,T2,Melody_B,User26_Static_Immediate_T2_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,0.021244905681768168,0.06606763477628562,0.162883134159918,0.41584880883255537,0.9650055200333235,15.202398041795925,0.34073482998735555
User26,Static,Retention,T1,Melody_B,User26_Static_Retention_T1_Melody_B,linear,1.36181640625,4.0,0.25,Wrist,75,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.2990614487655728,-0.02985995389553993,0.09296047454364283,0.23733275275467855,0.9920692477030534,7.220749266623078,0.14568102904599817
User27,Dynamic,Immediate,T2,Melody_C,User27_Dynamic_Immediate_T2_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.09738607819780976,-0.15593744567160484,0.049810498540714565,0.1406796110557289,0.9872127130749517,9.172563171242018,0.1779037206513908
User27,Dynamic,Retention,T1,Melody_C,User27_Dynamic_Retention_T1_Melody_C,linear,1.6795501708984375,4.0,0.25,Wrist,83,5,XRHand_IndexTip|XRHand_LittleTip|XRHand_MiddleTip|XRHand_RingTip|XRHand_ThumbTip,-0.3889981918139561,-0.4287225669218825,0.13416135385255845,0.3789114269406625,0.9727661161792209,13.402413284782332,0.27818528048684416
